transaction_id,account_id,timestamp,amount,currency,merchant,merchant_category,country,channel,counterparty_account,is_anomaly,anomaly_type
495e1dda-0d5a-5f44-f4f6-5f9b6d82055c,acc_00085,2026-01-15 10:38:00,2.52,USD,WWW.WENDYS US,5814,US,online,,False,none
c6a3e5d4-53c9-6c60-8551-e6e8504d39e0,acc_00036,2026-01-15 10:40:00,6.76,USD,WWW.ALIEXPRESS US,5999,US,pos,,False,none
8ef86619-3599-fe91-291c-9094cb2c0efb,acc_00023,2026-01-15 10:44:00,35.89,USD,WWW.Taco Bell LLC,5812,US,online,,False,none
c4c5e045-2e19-2258-75f4-4ac78ce3204d,acc_00097,2026-01-15 10:48:00,39.45,USD,MICROCENTER US,5732,US,pos,,False,none
89b21c3b-c099-739c-91de-413f3ee373b4,acc_00045,2026-01-15 10:53:00,9.89,USD,PAYPAL *Target #445,5411,US,pos,,False,none
9232cc60-3bae-eb8e-ed56-9361bcc93b94,acc_00031,2026-01-15 10:56:00,24.76,USD,TST*Samsung,5732,US,online,,False,none
deb176a1-a341-78ef-7707-00f4457c0771,acc_00080,2026-01-15 11:03:00,26.58,USD,POS DEBIT WHOLE FOODS #445,5411,US,pos,,False,none
78df0f95-74ca-3720-6f4e-0e9f06a894f5,acc_00084,2026-01-15 11:05:00,1.64,USD,APPLE STORE INC,5732,US,pos,,False,none
8bea75c1-b866-77aa-23d4-526b2b54ff7a,acc_00003,2026-01-15 11:10:00,29.35,USD,POSDEBITBestBuy,5732,US,online,,False,none
692f45de-9092-9918-37bf-87d130a3de0c,acc_00085,2026-01-15 11:10:00,7.9,USD,TST* Amazon,5999,US,pos,,False,none
5de14440-8951-f2a5-2502-5d89dc570f3f,acc_00051,2026-01-15 11:13:00,318.96,INR,POS DEBIT Etsy,5999,IN,pos,,False,none
68939da2-7a43-8419-9ddd-7eccdd30827c,acc_00076,2026-01-15 11:14:00,12.73,USD,POS DEBIT Walmart LLC,5411,US,pos,,False,none
1e897717-2d20-f58a-58b5-eaaf38a0f99b,acc_00097,2026-01-15 11:20:00,36.26,USD,WENDYS#445,5814,US,pos,,False,none
e59a431d-bf8a-eb85-404a-c611c701e4b7,acc_00089,2026-01-15 11:21:00,9.29,USD,POS DEBIT APPLE STORE,5732,US,online,,False,none
fb0d3cda-1e63-9261-50e9-688872730e7b,acc_00005,2026-01-15 11:28:00,51.56,USD,BURGER KING US,5814,US,online,acc_00064,False,none
3bfda8a6-705f-ddf5-66fa-dca00b531932,acc_00002,2026-01-15 11:38:00,17.31,GBP,PAYPAL *Shell STORE 123,5541,GB,pos,,False,none
513a0ab2-bc38-73af-de93-d44880c3ffb6,acc_00080,2026-01-15 11:43:00,32.61,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
eb33ec6a-e3dd-39d5-fa65-18be3f6b1c3e,acc_00080,2026-01-15 11:43:20,38.46,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
a1195d3e-2e3c-5a1b-1336-8cdcd098f65f,acc_00080,2026-01-15 11:44:00,43.29,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
ed347d55-3673-f569-a930-5695d4ec675d,acc_00037,2026-01-15 11:44:00,24.52,USD,TST* KFC STORE 123,5814,US,online,,False,none
ebfd0c9e-2aaa-b075-303d-e6ad064d54a8,acc_00080,2026-01-15 11:44:18,39.21,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
72495896-f40a-b8b2-7cec-89af2dcae2f0,acc_00080,2026-01-15 11:44:28,40.48,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
ec68fc07-4d8c-d019-a88f-c85ac33a402e,acc_00017,2026-01-15 11:45:00,18.36,USD,TST*KrogerUS,5411,US,pos,,False,none
851fd72f-af4e-dd1c-5280-0ba7c047eac0,acc_00080,2026-01-15 11:45:17,18.48,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
f767b518-fa10-a8ee-31f0-c1c312265f1b,acc_00080,2026-01-15 11:45:26,13.98,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
5a0f9fb1-6951-ecc2-5b46-7b7af81c90e1,acc_00080,2026-01-15 11:46:02,34.42,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
ab5d86ff-5ba8-02d8-e462-f6a67e224ee8,acc_00080,2026-01-15 11:46:25,49.41,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
819f2730-b85a-91e4-6e23-11a77112fb4e,acc_00080,2026-01-15 11:47:51,22.72,USD,Kraken LLC,5411,US,pos,,True,velocity_fraud
c5d9a515-0854-6b42-f11d-044added21d7,acc_00058,2026-01-15 11:51:00,17.66,USD,SQ*AmazonINC,5999,US,pos,,False,none
58ed7798-9c26-6a1b-9c13-7f717a77a4de,acc_00035,2026-01-15 11:54:00,12.24,GBP,PAYPAL *ETSY #445,5999,GB,pos,,False,none
548b525a-ae6a-f388-1108-7e170b16a65d,acc_00045,2026-01-15 11:57:00,3.17,USD,TST* Whole Foods US,5411,US,online,,False,none
0d0de136-4404-fe9a-32fe-1dea6ba57136,acc_00026,2026-01-15 11:59:00,2224.05,INR,POS DEBIT WENDYS,5814,IN,online,,False,none
198550f7-ec54-64a1-8773-ae8a7013d762,acc_00075,2026-01-15 12:03:00,2152.37,INR,PAYPAL*SUBWAYLLC,5812,IN,online,,False,none
9c32fd49-d96d-0974-6472-90974c81ea26,acc_00098,2026-01-15 12:03:00,10.84,EUR,POS DEBIT Samsung STORE 123,5732,FR,online,,False,none
ee618f85-9e2e-9f42-40f8-e73b777f11dd,acc_00085,2026-01-15 12:10:00,2.53,USD,POS DEBIT DOMINOS STORE 123,5814,US,pos,,False,none
2e4d1186-36fb-2d19-b337-8e705f4f2723,acc_00051,2026-01-15 12:16:00,335.85,INR,SQ*EtsyLLC,5999,IN,online,,False,none
19ed59a5-9e85-e4d4-9ec6-20e0e143a0ad,acc_00013,2026-01-15 12:24:00,936.24,INR,TST*WALMARTSTORE123,5411,IN,online,,False,none
a25b1b88-e7dc-6fc5-5435-1bd78a4081c0,acc_00079,2026-01-15 12:39:00,17.93,USD,POS DEBIT McDonalds INC,5812,US,pos,,False,none
d44a5f1d-df26-808c-0a9b-3d130ac68dc0,acc_00071,2026-01-15 12:42:00,43.31,CAD,SQ *Safeway,5411,CA,online,,False,none
ee8d5daa-8eb7-c306-8f73-198e5c3d0d5f,acc_00006,2026-01-15 12:47:00,11.21,CAD,ETSY CA,5999,CA,online,,False,none
d0c9dfc1-d13f-2495-5ebc-23bf00e5ebaf,acc_00033,2026-01-15 12:53:00,8.16,EUR,WWW.CHIPOTLE STORE 123,5812,FR,pos,,False,none
5a301f02-c8aa-accf-58bf-597c5c71d3e8,acc_00059,2026-01-15 12:59:00,17.03,EUR,SQ*TargetLLC,5411,FR,online,,False,none
72fac996-ece7-8c56-1313-495a3b5cd2cd,acc_00073,2026-01-15 13:04:00,25.85,USD,SQ *Etsy #445,5999,US,online,,False,none
16572edb-b5b6-ed38-953c-47021e61d2ba,acc_00086,2026-01-15 13:09:00,45.65,USD,SQ *Subway LLC,5812,US,online,,False,none
84581f73-b0a0-c1cd-0df6-c527eb45bc38,acc_00007,2026-01-15 13:10:00,63.47,USD,WWW.WENDYS US,5814,US,online,,False,none
de1d9d12-3f4c-5fb5-b988-3c8183f5eff3,acc_00071,2026-01-15 13:14:00,38.63,CAD,TST* Kroger,5411,CA,pos,,False,none
3abebcc1-d115-a0ca-09e8-ede2da2777af,acc_00028,2026-01-15 13:16:00,4.35,USD,TST* ETSY LLC,5999,US,online,,False,none
22b54f37-1b2e-1e89-8913-f2f090cb3309,acc_00046,2026-01-15 13:18:00,79.71,GBP,TST* BP GB,5541,GB,pos,,False,none
071592d9-7616-b503-6906-b588f62162ab,acc_00017,2026-01-15 13:22:00,23.64,USD,TST* McDonalds,5812,US,pos,,False,none
1c0c0822-8137-83ad-a15e-7cc4c3278b3a,acc_00084,2026-01-15 13:25:00,3.1,USD,POS DEBIT SAMSUNG STORE 123,5732,US,pos,,False,none
597faaf0-1fa7-cddf-25e6-d919ddebcd5c,acc_00010,2026-01-15 13:31:00,7.47,GBP,PAYPAL *Whole Foods INC,5411,GB,online,,False,none
bb93cd40-d8df-f535-c62d-baeade70bd30,acc_00003,2026-01-15 13:31:00,50.56,USD,WWW.BP #445,5541,US,pos,,False,none
4f586137-e84e-d94e-92f9-a8fd502dc916,acc_00053,2026-01-15 13:31:00,47.11,GBP,KFCGB,5814,GB,online,,False,none
453b0619-4f42-889e-6c4f-4c1d5b92bbb6,acc_00089,2026-01-15 13:38:00,10.69,USD,POS DEBIT Burger King #445,5814,US,pos,,False,none
d08d13df-f3dc-d264-c4b2-7b21bc0dd6ed,acc_00013,2026-01-15 13:39:00,3609.57,INR,PAYPAL *ALIEXPRESS IN,5999,IN,pos,,False,none
5a69e2c6-63a3-5592-34ef-a156255ab787,acc_00028,2026-01-15 13:42:00,9.74,USD,TST* Chevron US,5541,US,pos,,False,none
26515ff7-3772-d644-a52b-6489afc8346a,acc_00098,2026-01-15 13:43:00,6.88,EUR,POS DEBIT STARBUCKS,5812,FR,online,,False,none
639d8fe7-790b-185c-355c-ca9cfb6bf1dc,acc_00007,2026-01-15 13:47:00,58.75,USD,SQ*SamsungINC,5732,US,online,,False,none
bd96ee99-8628-7169-693f-6dd895957d54,acc_00068,2026-01-15 13:49:00,49.27,USD,WWW.EXXON LLC,5541,US,pos,,False,none
da7a139a-5e02-5c70-f396-953578d3c99e,acc_00084,2026-01-15 13:54:00,12.13,USD,EXXON LLC,5541,US,pos,,False,none
1b4da0fe-7bb3-8605-da74-3152627b41a1,acc_00001,2026-01-15 13:54:00,470.86,INR,SQ *SAFEWAY STORE 123,5411,IN,online,,False,none
bcd4344f-cf8a-368e-35ba-93573ca87f31,acc_00003,2026-01-15 13:55:00,18.23,USD,WWW.WholeFoodsSTORE123,5411,US,online,,False,none
f52d4af2-269e-d4c9-8059-9b9379c2d2e4,acc_00001,2026-01-15 13:58:00,147.03,INR,SQ *MCDONALDS #445,5812,IN,online,,False,none
28e9209e-2470-5fcc-62cc-a6611a2a69d9,acc_00031,2026-01-15 14:00:00,15.42,USD,POS DEBIT Chipotle INC,5812,US,online,,False,none
87944b4c-ab2b-c291-d345-2c2cc20b04e3,acc_00057,2026-01-15 14:04:00,842.31,INR,WWW.BestBuy,5732,IN,pos,,False,none
9db7e77f-472d-1ac2-0958-f5b5fe219e91,acc_00053,2026-01-15 14:06:00,15.76,GBP,SQ *WALMART LLC,5411,GB,pos,,False,none
45b1ed25-f153-3ae8-670a-cc5cb321bf21,acc_00000,2026-01-15 14:07:00,12.07,GBP,TST* Microcenter,5732,GB,pos,,False,none
c393256a-741b-8f3d-8eae-a75fc18cc413,acc_00052,2026-01-15 14:24:00,35.47,USD,TST*MICROCENTER#445,5732,US,pos,,False,none
586be788-ce71-adf2-99be-f842e0cd99f1,acc_00057,2026-01-15 14:25:00,1191.17,INR,TST* BEST BUY LLC,5732,IN,pos,,False,none
78f2961c-3ec7-7a8f-16a4-6b839c2d9672,acc_00008,2026-01-15 14:33:00,19.2,GBP,WWW.Shell #445,5541,GB,online,,False,none
602596fb-d206-7a87-62c6-0435dc5bb24f,acc_00037,2026-01-15 14:42:00,24.27,USD,POS DEBIT KROGER INC,5411,US,online,acc_00043,False,none
0ef07398-ffe7-8b0f-7405-da660e473d84,acc_00093,2026-01-15 14:44:00,627.76,USD,Exxon US,5541,US,pos,,False,none
57dfde3b-917f-1f1c-5733-4e1e7ea08ec3,acc_00055,2026-01-15 14:44:00,7.12,USD,SQ *Whole Foods,5411,US,online,,False,none
ef016e79-a9b2-4a99-0a82-60b6c4e57a92,acc_00025,2026-01-15 14:47:00,27.56,USD,PAYPAL *EBAY #445,5999,US,online,,False,none
3d8a5371-4348-de60-f600-3f099d53e7f8,acc_00051,2026-01-15 14:54:00,182.88,INR,WWW.DOMINOSSTORE123,5814,IN,pos,,False,none
63db0dea-ac48-ceaf-2b85-ffb7b29e2126,acc_00020,2026-01-15 14:54:00,2904.42,INR,WWW.Burger King STORE 123,5814,IN,pos,,False,none
fe3a4f96-2306-81aa-dd50-0d6b163cb529,acc_00018,2026-01-15 14:56:00,7.69,GBP,SQ *Amazon,5999,GB,online,,False,none
c51fcfef-8305-a8cb-abfe-1fb5a6c2b716,acc_00025,2026-01-15 15:01:00,24.63,USD,KFC,5814,US,online,,False,none
dd70ec6b-61d7-b2f2-fd8f-6627f0c468fa,acc_00060,2026-01-15 15:01:00,12.75,AUD,SQ*SAFEWAYAU,5411,AU,pos,,False,none
2f889ec3-2084-a7a3-d43d-753e544da316,acc_00086,2026-01-15 15:09:00,113.8,USD,PAYPAL *DOMINOS US,5814,US,pos,,False,none
e30ce0d1-7502-0611-62b5-b488a97db3d8,acc_00060,2026-01-15 15:11:00,8.12,AUD,SAFEWAY AU,5411,AU,online,,False,none
b43d4bf9-f8b0-3457-ad7b-b3c532f0b15c,acc_00021,2026-01-15 15:14:00,27.84,GBP,PAYPAL *Burger King,5814,GB,pos,,False,none
d1c4ede4-9b31-e68b-0b1c-01165ad1904c,acc_00057,2026-01-15 15:17:00,767.61,INR,POS DEBIT Whole Foods INC,5411,IN,pos,,False,none
d7357f9d-3cbb-32de-5a37-fe116b9c7d7c,acc_00034,2026-01-15 15:21:00,42.87,USD,WWW.Starbucks #445,5812,US,pos,,False,none
317c72c2-dc21-2415-a306-b2feafa3153c,acc_00054,2026-01-15 15:24:00,3.11,USD,WWW.BEST BUY #445,5732,US,online,,False,none
8f928bca-7aec-c953-7dde-e37debbaca66,acc_00025,2026-01-15 15:25:00,37.52,USD,TARGETSTORE123,5411,US,online,,False,none
ec6874df-1c63-c39b-6675-b03347eebcf2,acc_00039,2026-01-15 15:31:00,16.86,GBP,BP GB,5541,GB,pos,,False,none
30b1b67b-2771-a422-8003-8f26e7ab2ef7,acc_00007,2026-01-15 15:32:00,64.03,USD,WWW.MICROCENTER STORE 123,5732,US,online,,False,none
9f021a19-8323-9ba9-771a-d3fe0a8857a5,acc_00013,2026-01-15 15:33:00,7274.27,INR,TST* KROGER IN,5411,IN,pos,,False,none
01a069a2-4b37-617d-9322-04fb66c67afa,acc_00021,2026-01-15 15:33:00,25.29,GBP,WENDYS,5814,GB,pos,,False,none
ca54d924-afb8-acc3-c57f-38858338b77c,acc_00098,2026-01-15 15:33:00,11.93,EUR,POSDEBITAmazon,5999,FR,online,,False,none
6c914882-612e-73c7-fb36-8cf45ad5a309,acc_00009,2026-01-15 15:43:00,27.95,USD,TST* KFC,5814,US,pos,,False,none
ab7b36aa-1449-3be4-3e17-07b10b61783d,acc_00055,2026-01-15 15:56:00,8.47,USD,POS DEBIT Chevron STORE 123,5541,US,online,,False,none
9261549d-3d22-5c30-b28f-41defb140bc3,acc_00000,2026-01-15 15:59:00,3.98,GBP,Wendys LLC,5814,GB,pos,,False,none
7a71ce7b-3248-f699-12b3-b3eba247a4f5,acc_00021,2026-01-15 16:06:00,6.18,GBP,TST* SHELL INC,5541,GB,pos,,False,none
2979f5cb-7695-d80a-fe75-33070e097a60,acc_00076,2026-01-15 16:11:00,37.64,USD,TST* KROGER STORE 123,5411,US,online,,False,none
60679824-78ad-b182-9381-ebb3a7f2f07e,acc_00019,2026-01-15 16:12:00,2565.24,INR,PAYPAL *Burger King IN,5814,IN,online,,False,none
3d16692a-92d5-fd24-0e10-eb230896b2f7,acc_00085,2026-01-15 16:14:00,6.12,USD,WWW.AMAZON STORE 123,5999,US,online,,False,none
24ce3160-551a-7dcd-4f84-2010a48fc1f1,acc_00019,2026-01-15 16:23:00,2136.85,INR,SHELL STORE 123,5541,IN,pos,,False,none
92f0633f-e31c-06da-39c9-867a19f6d043,acc_00098,2026-01-15 16:33:00,13.67,EUR,POS DEBIT EBAY FR,5999,FR,online,,False,none
f8743719-b34b-5f07-29bf-c0ce542cfffa,acc_00076,2026-01-15 16:38:00,51.86,USD,PAYPAL*MicrocenterUS,5732,US,pos,,False,none
05e75f06-ab88-cf23-84e7-a5d9069b469e,acc_00085,2026-01-15 16:41:00,16.26,USD,WWW.ALIEXPRESS,5999,US,pos,,False,none
17e011b7-f810-2383-03c7-2ba8d605e770,acc_00000,2026-01-15 16:51:00,10.82,GBP,PAYPAL *TARGET GB,5411,GB,pos,acc_00070,False,none
f833ebfb-2296-e3f1-71e1-5b9f8c6d768e,acc_00007,2026-01-15 16:55:00,82.42,USD,PAYPAL *Safeway STORE 123,5411,US,pos,,False,none
cca7fa3b-5d6f-07b4-3dad-747df8ca6ce7,acc_00059,2026-01-15 16:55:00,15.83,EUR,WWW.APPLE STORE INC,5732,FR,pos,,False,none
710cfbc0-fc84-835e-25e5-d5261c1183af,acc_00062,2026-01-15 16:58:00,25.65,USD,POS DEBIT Ebay #445,5999,US,online,,False,none
5f26b776-a055-298d-a447-9ae2b5fb3028,acc_00057,2026-01-15 17:06:00,1833.26,INR,TST* McDonalds IN,5812,IN,online,,False,none
4fa281ad-9814-3f2a-caa6-03bf80c28c49,acc_00069,2026-01-15 17:21:00,361.7,INR,Kroger IN,5411,IN,online,,False,none
5f18e583-f0b6-f83f-a377-f6f1d289f0ab,acc_00001,2026-01-15 17:23:00,245.0,INR,TST* Target,5411,IN,pos,,False,none
45368ab5-57b5-35d1-3926-f68b1a96b9d0,acc_00051,2026-01-15 17:32:00,195.53,INR,SQ *ALIEXPRESS,5999,IN,pos,,False,none
bd2927ec-90dc-ea84-3570-2a0b5f2bfb03,acc_00093,2026-01-15 17:33:00,164.63,USD,WWW.WALMART LLC,5411,US,pos,,False,none
bc7535b1-861d-c25a-dd82-1e9765b50052,acc_00081,2026-01-15 17:34:00,153.94,AUD,WWW.Starbucks#445,5812,AU,online,,False,none
cbc84759-f5b7-8cc7-e6b3-c944cb323e35,acc_00000,2026-01-15 17:43:00,8977.17,GBP,SQ *Shell STORE 123,5541,GB,online,acc_9884,True,structuring
272926b0-ee0b-683a-64dd-4384b34f21ca,acc_00034,2026-01-15 17:48:00,72.66,USD,SQ *ALIEXPRESS LLC,5999,US,pos,,False,none
dcca9a71-a7e7-0139-19f5-af3cbb904dfe,acc_00020,2026-01-15 17:51:00,2144.37,INR,PAYPAL *SHELL LLC,5541,IN,pos,,False,none
cbb02a8b-d908-a121-d1a7-ba2011b461e9,acc_00003,2026-01-15 17:51:00,35.94,USD,PAYPAL *BP #445,5541,US,online,,False,none
246ec70f-3e97-037d-6577-e64d4d4e0bd1,acc_00026,2026-01-15 17:55:00,11.08,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
fbfc07e9-2fa8-7ed2-f43e-3464f76ae0f3,acc_00026,2026-01-15 17:56:22,39.64,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
94613817-46a0-6c4f-2175-2682704418b7,acc_00026,2026-01-15 17:56:40,20.36,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
0cd1422e-f35c-733a-8792-45781dc4654e,acc_00026,2026-01-15 17:57:25,5.58,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
dbbaf71c-a989-f6d1-09d0-0202ca2af4e4,acc_00026,2026-01-15 17:58:20,45.52,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
7f64f774-cf35-33df-f674-c3f6e953d13a,acc_00026,2026-01-15 17:59:04,35.21,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
c174c71a-c475-6ffd-7274-384d62c72444,acc_00026,2026-01-15 17:59:33,21.04,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
2266a23a-5e53-bff8-76eb-16ac28492a9b,acc_00026,2026-01-15 17:59:42,40.42,INR,SQ *GEMINI IN,5732,IN,pos,,True,velocity_fraud
0e5dd462-cbd0-0ef2-530a-37df0bc61066,acc_00000,2026-01-15 18:10:00,6.84,GBP,TST* DOMINOS INC,5814,GB,online,,False,none
7b42019d-89e6-c7e5-7615-59ac415ddcd0,acc_00079,2026-01-15 18:24:00,7.11,USD,WWW.STARBUCKS LLC,5812,US,pos,acc_00026,False,none
8671e213-b55a-478e-0541-f3ca6e12bda9,acc_00026,2026-01-15 18:31:00,1402.22,INR,WWW.DOMINOS STORE 123,5814,IN,pos,,False,none
f0de1e16-1c41-a136-e9b4-79c5eedc02e9,acc_00068,2026-01-15 18:35:00,82.19,USD,TST* EXXON #445,5541,US,online,,False,none
631750bd-aeb9-6a9e-f1ce-142753b7a1d5,acc_00062,2026-01-15 18:41:00,9151.73,USD,POS DEBIT Best Buy STORE 123,5732,US,pos,acc_9557,True,structuring
05b88314-f698-9180-8529-3585449d9f4f,acc_00051,2026-01-15 18:49:00,319.59,INR,WWW.Shell,5541,IN,online,,False,none
016b0531-54d7-7fbe-8727-3c2469fdcb61,acc_00077,2026-01-15 18:54:00,208.68,INR,SQ *WALMART #445,5411,IN,pos,,False,none
41b455b8-59b9-222c-115a-ffacb173fcdf,acc_00004,2026-01-15 19:00:00,4721.15,INR,BEST BUY IN,5732,IN,online,,False,none
f63a5201-69ce-ba2d-da76-bedd89cdd093,acc_00096,2026-01-15 19:29:00,34.18,CAD,WWW.CHEVRON STORE 123,5541,CA,online,,False,none
d8842354-7613-ef44-7a88-f16259f8068e,acc_00008,2026-01-15 19:31:00,16.22,GBP,POSDEBITEXXONSTORE123,5541,GB,online,acc_00015,False,none
34cd5d6f-52bd-d07b-07b5-c69a4a13de29,acc_00057,2026-01-15 19:39:00,1660.53,INR,PAYPAL *Subway #445,5812,IN,pos,,False,none
ea7c8b0c-defa-6d4a-474c-a8796f96bbff,acc_00026,2026-01-15 20:09:00,1370.82,INR,SQ *Wendys INC,5814,IN,online,,False,none
a3c988e4-8d22-38e6-c7bf-4fbcd43cdd6d,acc_00001,2026-01-15 20:29:00,245.1,INR,TST*TargetSTORE123,5411,IN,online,,False,none
717054c9-acbc-1fa0-4ea5-258fdc581b2e,acc_00061,2026-01-15 21:04:00,18.95,USD,PAYPAL*EXXON,5541,US,pos,,False,none
b00ecc67-552d-ad08-c536-c0a248504c6b,acc_00028,2026-01-15 21:08:00,8.09,USD,WWW.CHEVRONUS,5541,US,pos,,False,none
d7724ab4-cb7b-4cbe-ce1a-a7e14672193a,acc_00059,2026-01-15 21:38:00,13.13,EUR,WWW.STARBUCKSFR,5812,FR,online,,False,none
5c2fe996-64ba-aea1-0cd4-ba10b4666d99,acc_00033,2026-01-15 21:52:00,12.9,EUR,SQ *CHIPOTLE,5812,FR,online,,False,none
55492676-03f9-1372-508b-faffceab8804,acc_00082,2026-01-15 21:56:00,54.82,USD,SQ *Kroger LLC,5411,US,online,acc_00058,False,none
89d2e73e-c9d8-0901-7f73-fa3041d205a9,acc_00074,2026-01-15 22:10:00,11.23,USD,AMAZON LLC,5999,US,online,,False,none
ba9b7322-3f12-9d60-9c59-b7f6203f074e,acc_00086,2026-01-16 00:52:00,52.01,USD,TST* KFC #445,5814,US,online,,False,none
cbcd9eed-0cfc-3b77-6ac8-6a300cf6812b,acc_00060,2026-01-16 02:43:00,24.85,AUD,Amazon AU,5999,AU,online,,False,none
462f677c-c946-8b3f-86ec-c2fe73cffb1d,acc_00071,2026-01-16 03:01:00,9875.14,CAD,TST*CHIPOTLECA,5812,CA,online,acc_9660,True,structuring
80643873-38ae-42a0-fee3-88ff2e29c533,acc_00071,2026-01-16 04:01:00,9177.25,CAD,TST*CHIPOTLECA,5812,CA,online,acc_9660,True,structuring
de14553b-1eac-41d9-801f-490931cd9f6e,acc_00004,2026-01-16 04:03:00,2569.48,INR,SQ *TACO BELL IN,5812,IN,online,,False,none
50f35bb4-40fe-a948-d2d9-3f36cde44f3a,acc_00037,2026-01-16 05:09:00,10.67,USD,WWW.Whole Foods US,5411,US,online,,False,none
73b4daf3-4ad1-d634-e642-6f0b8869372a,acc_00009,2026-01-16 05:45:00,27.61,USD,PAYPAL *BEST BUY US,5732,US,online,,False,none
438195c7-0fb5-600a-12d5-e6b537d2358b,acc_00053,2026-01-16 07:08:00,15000.0,GBP,TST* Burger King #445,5814,GB,online,,True,large_amount
4459bd6e-c0f6-3229-725d-42593c4b1eec,acc_00001,2026-01-16 07:20:00,197.91,INR,POS DEBIT Chipotle #445,5812,IN,pos,acc_00050,False,none
01bb32ec-ff9b-6a33-48ed-58382d383f66,acc_00077,2026-01-16 07:45:00,722.88,INR,PAYPAL *BURGER KING,5814,IN,pos,,False,none
067e4b72-316e-8645-0923-85fe23d34d22,acc_00008,2026-01-16 08:05:00,15.58,GBP,TST* EBAY GB,5999,GB,pos,,False,none
d4d13d55-1db6-b844-15fa-9483f633cc2d,acc_00003,2026-01-16 08:06:00,14.37,USD,SQ *CHEVRON LLC,5541,US,pos,,False,none
3c139d84-d497-7284-39ca-99aeddd44f81,acc_00065,2026-01-16 08:15:00,98.04,USD,TST* AMAZON #445,5999,US,pos,,False,none
72ed257b-435b-6625-4e7f-b47fb354f19d,acc_00025,2026-01-16 08:20:00,32.33,USD,Etsy LLC,5999,US,pos,acc_00031,False,none
e5706947-f865-871a-3e12-400c62684b43,acc_00046,2026-01-16 08:36:00,126.39,GBP,WWW.BP GB,5541,GB,online,,False,none
3628746c-bea2-ceca-a7bd-5535ee904535,acc_00089,2026-01-16 08:48:00,19.66,USD,PAYPAL *BURGER KING INC,5814,US,pos,,False,none
7ba16dd7-95ca-788d-d6bc-a7126ecca931,acc_00006,2026-01-16 09:00:00,5.47,CAD,WWW.CHEVRON STORE 123,5541,CA,online,,False,none
c7a96087-4614-1175-895b-13de8734f09e,acc_00096,2026-01-16 09:12:00,23.92,CAD,TST* BP,5541,CA,online,,False,none
e0b1d762-c524-f047-0bf2-fb51c4f5b03e,acc_00011,2026-01-16 09:16:00,62.2,USD,WWW.ChevronSTORE123,5541,US,online,,False,none
f2d8b392-f4a6-a03c-5d84-47149c12d6f0,acc_00043,2026-01-16 09:18:00,1646.98,INR,Samsung STORE 123,5732,IN,online,,False,none
9620ed14-8486-b704-0211-a6caf863af2d,acc_00013,2026-01-16 09:19:00,4419.46,INR,Target INC,5411,IN,online,,False,none
cc282628-b876-18a0-e519-1db0b64c99ed,acc_00034,2026-01-16 09:21:00,42.95,USD,PAYPAL *Chipotle LLC,5812,US,pos,,False,none
8a13b656-aad8-7ea5-68e9-52e3dff87d85,acc_00098,2026-01-16 09:31:00,17.5,EUR,WWW.TACO BELL FR,5812,FR,pos,,False,none
ffc6682e-f514-fecf-c83c-59b03f80d5f2,acc_00080,2026-01-16 09:44:00,14.51,USD,SQ *SUBWAY,5812,US,online,,False,none
22f15aad-8752-d9fb-e4cb-277fbc95a041,acc_00029,2026-01-16 09:55:00,4.58,USD,PAYPAL *KFC #445,5814,US,online,,False,none
49110cde-7e10-6540-48d7-f57eef8d281d,acc_00072,2026-01-16 10:00:00,5.05,USD,WWW.Etsy US,5999,US,online,,False,none
9f12ab5c-53d5-5482-84b1-e7221d9658d8,acc_00073,2026-01-16 10:01:00,17.9,USD,SQ *WENDYS #445,5814,US,online,,False,none
15149755-838e-9a61-5200-044b31487df8,acc_00006,2026-01-16 10:02:00,18.58,CAD,POSDEBITEBAYSTORE123,5999,CA,online,,False,none
fbb7c395-998f-7818-5d3b-6e50e4887756,acc_00059,2026-01-16 10:03:00,28.82,EUR,POS DEBIT Etsy #445,5999,FR,pos,,False,none
30a80c26-4438-c972-b615-273fd78571a7,acc_00082,2026-01-16 10:04:00,84.62,USD,POS DEBIT WALMART,5411,US,pos,,False,none
a6792090-5160-d305-6dcd-8d4318ecae05,acc_00031,2026-01-16 10:09:00,14.19,USD,WWW.APPLE STORE LLC,5732,US,pos,,False,none
af376fbe-2cd3-1317-8874-a1c508fe3f40,acc_00028,2026-01-16 10:24:00,7.78,USD,BP,5541,US,online,,False,none
